no_of_dependents,education,self_employed,income_annum,loan_term,cibil_score,total_assets,income_per_dependent,asset_coverage_ratio,wealth_cibil_score,loan_amount
5,1,0,3100000,6,584,23600000.0,516666.6666666667,2.2476190476190476,13782400000.0,10500000
2,0,0,5700000,2,630,31600000.0,1900000.0,1.5490196078431373,19908000000.0,20400000
3,1,1,2300000,14,472,17200000.0,575000.0,2.15,8118400000.0,8000000
0,0,1,6600000,16,802,47200000.0,6600000.0,2.5513513513513515,37854400000.0,18500000
2,1,1,2700000,18,547,17600000.0,900000.0,2.75,9627200000.0,6400000
1,0,1,800000,16,726,7600000.0,400000.0,2.7142857142857144,5517600000.0,2800000
1,1,0,6600000,8,712,37500000.0,3300000.0,2.027027027027027,26700000000.0,18500000
3,1,0,3900000,6,790,27700000.0,975000.0,2.588785046728972,21883000000.0,10700000
5,0,0,200000,16,396,700000.0,33333.333333333336,1.1666666666666667,277200000.0,600000
3,1,0,2000000,6,831,11100000.0,500000.0,2.642857142857143,9224100000.0,4200000
2,1,1,9100000,20,632,47800000.0,3033333.3333333335,2.287081339712919,30209600000.0,20900000
3,1,0,4700000,8,527,34800000.0,1175000.0,3.2222222222222223,18339600000.0,10800000
3,0,1,3200000,6,708,24200000.0,800000.0,2.18018018018018,17133600000.0,11100000
2,0,0,1700000,14,829,8000000.0,566666.6666666666,1.9047619047619047,6632000000.0,4200000
1,0,0,2600000,12,854,18400000.0,1300000.0,2.271604938271605,15713600000.0,8100000
3,0,1,2700000,14,899,14600000.0,675000.0,2.1791044776119404,13125400000.0,6700000
0,0,1,3600000,6,589,18800000.0,3600000.0,1.4029850746268657,11073200000.0,13400000
4,1,1,7200000,6,571,31500000.0,1440000.0,1.2115384615384615,17986500000.0,26000000
2,0,1,2500000,6,708,20500000.0,833333.3333333334,3.203125,14514000000.0,6400000
2,0,0,5500000,16,328,21800000.0,1833333.3333333333,1.1122448979591837,7150400000.0,19600000
3,1,1,9200000,8,564,77200000.0,2300000.0,2.3044776119402983,43540800000.0,33500000
3,0,0,9000000,8,693,59600000.0,2250000.0,3.136842105263158,41302800000.0,19000000
4,0,1,5900000,14,626,46800000.0,1180000.0,3.12,29296800000.0,15000000
4,1,0,5600000,12,470,42200000.0,1120000.0,2.7051282051282053,19834000000.0,15600000
2,0,1,3200000,8,849,20500000.0,1066666.6666666667,1.64,17404500000.0,12500000
5,0,0,9100000,16,547,70200000.0,1516666.6666666667,2.5251798561151078,38399400000.0,27800000
0,0,1,4600000,2,417,27900000.0,4600000.0,1.8476821192052981,11634300000.0,15100000
4,1,0,7300000,2,358,53600000.0,1460000.0,3.597315436241611,19188800000.0,14900000
5,0,1,1300000,16,826,8400000.0,216666.66666666666,2.7096774193548385,6938400000.0,3100000
0,0,0,1800000,6,836,12000000.0,1800000.0,2.857142857142857,10032000000.0,4200000
3,1,0,500000,10,509,2400000.0,125000.0,1.411764705882353,1221600000.0,1700000
2,0,1,5700000,20,581,42900000.0,1900000.0,2.0926829268292684,24924900000.0,20500000
4,1,0,300000,4,359,1300000.0,60000.0,1.1818181818181819,466700000.0,1100000
5,1,1,2100000,10,517,10900000.0,350000.0,1.5352112676056338,5635300000.0,7100000
1,0,1,5700000,14,442,43400000.0,2850000.0,2.1592039800995027,19182800000.0,20100000
1,0,1,1100000,16,346,5200000.0,550000.0,1.9259259259259258,1799200000.0,2700000
5,1,0,9300000,6,742,45800000.0,1550000.0,1.3470588235294119,33983600000.0,34000000
1,1,1,3500000,10,626,22700000.0,1750000.0,2.802469135802469,14210200000.0,8100000
0,0,1,8200000,4,619,39400000.0,8200000.0,1.3680555555555556,24388600000.0,28800000
2,0,1,7500000,20,734,42500000.0,2500000.0,2.374301675977654,31195000000.0,17900000
1,1,1,7000000,6,420,50600000.0,3500000.0,1.9765625,21252000000.0,25600000
5,0,1,3900000,18,600,20500000.0,650000.0,2.4698795180722892,12300000000.0,8300000
3,1,1,4700000,12,440,28200000.0,1175000.0,2.1363636363636362,12408000000.0,13200000
5,0,1,1700000,16,820,7900000.0,283333.3333333333,1.5192307692307692,6478000000.0,5200000
0,1,0,2500000,8,437,14900000.0,2500000.0,1.9102564102564104,6511300000.0,7800000
1,0,1,400000,12,468,2600000.0,200000.0,1.8571428571428572,1216800000.0,1400000
0,0,1,2400000,8,368,11300000.0,2400000.0,1.2417582417582418,4158400000.0,9100000
4,1,0,5700000,2,871,25400000.0,1140000.0,1.1598173515981736,22123400000.0,21900000
1,1,0,9800000,4,816,68600000.0,4900000.0,1.8100263852242744,55977600000.0,37900000
5,1,0,9000000,4,773,45100000.0,1500000.0,1.375,34862300000.0,32800000
3,0,0,800000,14,576,5500000.0,200000.0,1.8333333333333333,3168000000.0,3000000
1,1,0,1600000,14,673,9600000.0,800000.0,2.1333333333333333,6460800000.0,4500000
0,1,1,9800000,20,760,77900000.0,9800000.0,2.2844574780058653,59204000000.0,34100000
5,0,1,2900000,12,678,21000000.0,483333.3333333333,2.8,14238000000.0,7500000
4,0,1,3900000,14,893,28800000.0,780000.0,2.4,25718400000.0,12000000
0,1,1,3300000,18,754,21600000.0,3300000.0,2.4,16286400000.0,9000000
3,1,1,700000,8,617,5300000.0,175000.0,2.409090909090909,3270100000.0,2200000
3,0,1,8400000,20,661,57800000.0,2100000.0,1.959322033898305,38205800000.0,29500000
1,1,1,4000000,12,356,33600000.0,2000000.0,2.7768595041322315,11961600000.0,12100000
0,0,1,1900000,16,811,8200000.0,1900000.0,1.3015873015873016,6650200000.0,6300000
0,0,0,3900000,2,730,33200000.0,3900000.0,2.2739726027397262,24236000000.0,14600000
5,0,0,7400000,2,792,39900000.0,1233333.3333333333,2.216666666666667,31600800000.0,18000000
5,0,1,5900000,6,798,36300000.0,983333.3333333334,2.26875,28967400000.0,16000000
2,0,0,1400000,12,490,9000000.0,466666.6666666667,3.103448275862069,4410000000.0,2900000
2,1,1,1800000,6,448,10100000.0,600000.0,1.8363636363636364,4524800000.0,5500000
0,1,1,1000000,6,525,7800000.0,1000000.0,2.5161290322580645,4095000000.0,3100000
1,1,0,7400000,20,415,43200000.0,3700000.0,2.25,17928000000.0,19200000
5,1,0,2700000,16,496,15800000.0,450000.0,1.490566037735849,7836800000.0,10600000
1,0,1,3600000,8,543,15600000.0,1800000.0,1.1908396946564885,8470800000.0,13100000
5,1,0,7000000,12,520,37400000.0,1166666.6666666667,2.032608695652174,19448000000.0,18400000
4,0,1,5000000,14,307,27000000.0,1000000.0,1.5,8289000000.0,18000000
2,1,0,1800000,14,502,8200000.0,600000.0,1.4385964912280702,4116400000.0,5700000
2,1,1,4700000,6,505,27500000.0,1566666.6666666667,2.2916666666666665,13887500000.0,12000000
2,0,1,6700000,4,304,55800000.0,2233333.3333333335,2.4155844155844157,16963200000.0,23100000
5,0,0,5800000,10,719,23200000.0,966666.6666666666,1.3257142857142856,16680800000.0,17500000
0,1,1,5900000,18,855,38200000.0,5900000.0,1.6828193832599119,32661000000.0,22700000
4,0,0,6000000,18,593,31200000.0,1200000.0,1.9746835443037976,18501600000.0,15800000
1,0,1,700000,10,523,4300000.0,350000.0,3.0714285714285716,2248900000.0,1400000
0,0,1,3700000,14,385,31500000.0,3700000.0,2.404580152671756,12127500000.0,13100000
0,1,1,7100000,6,783,35500000.0,7100000.0,1.839378238341969,27796500000.0,19300000
5,1,1,1100000,2,538,7600000.0,183333.33333333334,1.9487179487179487,4088800000.0,3900000
3,0,1,9500000,2,506,61300000.0,2375000.0,3.0497512437810945,31017800000.0,20100000
4,0,1,2200000,2,461,11200000.0,440000.0,1.302325581395349,5163200000.0,8600000
4,0,1,5500000,8,666,34400000.0,1100000.0,1.72,22910400000.0,20000000
3,0,1,4400000,20,561,29500000.0,1100000.0,1.8098159509202454,16549500000.0,16300000
5,0,0,5000000,10,345,37700000.0,833333.3333333334,3.490740740740741,13006500000.0,10800000
4,0,1,6100000,14,862,41500000.0,1220000.0,3.32,35773000000.0,12500000
3,0,0,8100000,10,686,54500000.0,2025000.0,2.4439461883408073,37387000000.0,22300000
4,1,1,7000000,8,708,49000000.0,1400000.0,2.5,34692000000.0,19600000
4,0,0,5600000,20,656,36900000.0,1120000.0,2.4932432432432434,24206400000.0,14800000
4,1,0,1800000,14,743,9600000.0,360000.0,1.3714285714285714,7132800000.0,7000000
2,1,0,3600000,14,408,32700000.0,1200000.0,2.7024793388429753,13341600000.0,12100000
5,1,0,600000,14,408,3800000.0,100000.0,2.923076923076923,1550400000.0,1300000
1,1,1,4900000,12,439,26400000.0,2450000.0,1.6,11589600000.0,16500000
3,1,1,3000000,6,415,19700000.0,750000.0,2.7746478873239435,8175500000.0,7100000
0,0,1,3800000,12,490,27300000.0,3800000.0,2.5754716981132075,13377000000.0,10600000
1,1,1,7600000,16,884,44900000.0,3800000.0,1.4966666666666666,39691600000.0,30000000
4,1,0,7800000,18,425,54700000.0,1560000.0,2.1535433070866143,23247500000.0,25400000
0,1,0,6800000,20,730,41000000.0,6800000.0,1.8894009216589862,29930000000.0,21700000
4,1,1,5900000,20,657,24200000.0,1180000.0,1.3988439306358382,15899400000.0,17300000
2,0,0,4900000,10,480,26400000.0,1633333.3333333333,1.5714285714285714,12672000000.0,16800000
3,0,1,1100000,16,356,6000000.0,275000.0,1.935483870967742,2136000000.0,3100000
1,0,1,9800000,12,629,73100000.0,4900000.0,2.0305555555555554,45979900000.0,36000000
1,1,1,1200000,2,667,6400000.0,600000.0,1.3617021276595744,4268800000.0,4700000
0,0,0,4700000,18,559,28800000.0,4700000.0,2.5043478260869567,16099200000.0,11500000
4,1,0,6700000,4,791,38900000.0,1340000.0,2.43125,30769900000.0,16000000
0,0,1,3700000,6,538,22400000.0,3700000.0,1.9823008849557522,12051200000.0,11300000
2,1,0,7400000,20,358,53300000.0,2466666.6666666665,3.33125,19081400000.0,16000000
2,0,0,3300000,14,439,20300000.0,1100000.0,1.735042735042735,8911700000.0,11700000
2,1,1,4800000,12,503,23600000.0,1600000.0,1.542483660130719,11870800000.0,15300000
4,1,1,4600000,6,810,42100000.0,920000.0,3.53781512605042,34101000000.0,11900000
1,1,1,8000000,14,302,56500000.0,4000000.0,1.84640522875817,17063000000.0,30600000
0,0,0,4100000,18,300,29400000.0,4100000.0,3.340909090909091,8820000000.0,8800000
4,0,0,2600000,16,612,9500000.0,520000.0,1.3194444444444444,5814000000.0,7200000
3,0,0,1300000,6,686,9700000.0,325000.0,1.94,6654200000.0,5000000
0,1,1,2300000,12,409,13600000.0,2300000.0,2.7755102040816326,5562400000.0,4900000
5,1,0,300000,6,492,2200000.0,50000.0,2.4444444444444446,1082400000.0,900000
0,1,1,7000000,20,498,30700000.0,7000000.0,1.4147465437788018,15288600000.0,21700000
3,0,1,4400000,18,611,26700000.0,1100000.0,2.44954128440367,16313700000.0,10900000
5,0,1,5100000,6,776,22900000.0,850000.0,1.9406779661016949,17770400000.0,11800000
1,0,0,5900000,6,779,42100000.0,2950000.0,3.2384615384615385,32795900000.0,13000000
3,1,1,7800000,16,560,42100000.0,1950000.0,1.5477941176470589,23576000000.0,27200000
4,1,1,2200000,6,308,15500000.0,440000.0,3.0392156862745097,4774000000.0,5100000
4,0,0,5400000,18,786,30400000.0,1080000.0,2.4126984126984126,23894400000.0,12600000
1,0,0,7400000,8,597,40200000.0,3700000.0,1.3814432989690721,23999400000.0,29100000
4,1,0,5800000,12,811,35500000.0,1160000.0,2.9583333333333335,28790500000.0,12000000
1,1,1,5800000,12,862,35600000.0,2900000.0,2.7384615384615385,30687200000.0,13000000
3,0,1,4800000,12,369,20400000.0,1200000.0,1.4366197183098592,7527600000.0,14200000
1,0,1,7400000,4,687,63400000.0,3700000.0,2.6527196652719667,43555800000.0,23900000
0,0,1,9600000,12,500,70700000.0,9600000.0,3.607142857142857,35350000000.0,19600000
2,0,1,200000,6,746,900000.0,66666.66666666667,1.8,671400000.0,500000
4,0,0,700000,14,619,6000000.0,140000.0,2.857142857142857,3714000000.0,2100000
2,0,0,7600000,20,692,52000000.0,2533333.3333333335,3.1137724550898205,35984000000.0,16700000
1,0,1,1400000,18,321,6100000.0,700000.0,1.8484848484848484,1958100000.0,3300000
2,0,1,3800000,14,730,28000000.0,1266666.6666666667,1.8666666666666667,20440000000.0,15000000
3,0,0,2700000,6,480,18200000.0,675000.0,1.6851851851851851,8736000000.0,10800000
2,0,1,5000000,2,753,38800000.0,1666666.6666666667,3.6261682242990654,29216400000.0,10700000
4,1,1,9000000,6,637,50300000.0,1800000.0,1.740484429065744,32041100000.0,28900000
3,1,0,3700000,6,483,23200000.0,925000.0,2.577777777777778,11205600000.0,9000000
4,0,1,300000,4,315,1800000.0,60000.0,1.6363636363636365,567000000.0,1100000
4,1,0,1800000,8,777,10200000.0,360000.0,2.4878048780487805,7925400000.0,4100000
2,1,0,7900000,4,402,66700000.0,2633333.3333333335,3.768361581920904,26813400000.0,17700000
4,1,1,2100000,8,493,10400000.0,420000.0,1.3506493506493507,5127200000.0,7700000
0,1,1,900000,4,355,5300000.0,900000.0,1.7096774193548387,1881500000.0,3100000
3,1,0,9900000,18,557,59000000.0,2475000.0,2.5,32863000000.0,23600000
0,0,1,5600000,20,606,35200000.0,5600000.0,1.76,21331200000.0,20000000
1,0,1,6000000,16,743,34900000.0,3000000.0,2.860655737704918,25930700000.0,12200000
5,0,0,5700000,4,579,38900000.0,950000.0,2.114130434782609,22523100000.0,18400000
0,1,1,9000000,20,734,44300000.0,9000000.0,1.338368580060423,32516200000.0,33100000
0,1,0,7300000,2,490,41500000.0,7300000.0,2.577639751552795,20335000000.0,16100000
5,1,0,5300000,16,802,43500000.0,883333.3333333334,2.1219512195121952,34887000000.0,20500000
1,0,1,3500000,16,867,18700000.0,1750000.0,2.527027027027027,16212900000.0,7400000
0,0,0,1000000,12,302,7700000.0,1000000.0,3.5,2325400000.0,2200000
0,0,0,5100000,12,867,32900000.0,5100000.0,1.6532663316582914,28524300000.0,19900000
0,1,1,2900000,8,312,21200000.0,2900000.0,2.1414141414141414,6614400000.0,9900000
3,0,0,7600000,14,762,60600000.0,1900000.0,3.1727748691099475,46177200000.0,19100000
5,0,1,6000000,18,462,42400000.0,1000000.0,2.8843537414965987,19588800000.0,14700000
1,1,0,6300000,18,849,30800000.0,3150000.0,1.6923076923076923,26149200000.0,18200000
3,0,0,1900000,18,592,13100000.0,475000.0,1.7702702702702702,7755200000.0,7400000
4,1,0,600000,4,507,2600000.0,120000.0,1.8571428571428572,1318200000.0,1400000
2,0,1,4100000,14,505,31200000.0,1366666.6666666667,2.736842105263158,15756000000.0,11400000
0,0,1,800000,8,467,5200000.0,800000.0,1.625,2428400000.0,3200000
2,0,0,6600000,16,543,48300000.0,2200000.0,2.109170305676856,26226900000.0,22900000
4,1,1,300000,12,674,1600000.0,60000.0,1.4545454545454546,1078400000.0,1100000
3,1,0,6100000,2,717,39400000.0,1525000.0,2.9185185185185185,28249800000.0,13500000
5,0,1,4800000,10,666,27500000.0,800000.0,1.6176470588235294,18315000000.0,17000000
4,0,0,4500000,18,830,18900000.0,900000.0,1.092485549132948,15687000000.0,17300000
2,1,0,3800000,16,383,20300000.0,1266666.6666666667,2.1595744680851063,7774900000.0,9400000
2,1,1,7000000,8,584,52200000.0,2333333.3333333335,2.761904761904762,30484800000.0,18900000
2,0,0,4400000,18,799,27300000.0,1466666.6666666667,1.9225352112676057,21812700000.0,14200000
5,1,0,5300000,6,510,39000000.0,883333.3333333334,2.0103092783505154,19890000000.0,19400000
0,0,1,2600000,6,572,20000000.0,2600000.0,3.389830508474576,11440000000.0,5900000
3,0,0,3300000,2,554,19000000.0,825000.0,1.450381679389313,10526000000.0,13100000
1,0,1,1200000,6,344,9100000.0,600000.0,1.8958333333333333,3130400000.0,4800000
3,1,0,4300000,8,881,34800000.0,1075000.0,4.046511627906977,30658800000.0,8600000
0,0,1,8400000,10,514,36200000.0,8400000.0,1.3308823529411764,18606800000.0,27200000
0,1,0,600000,18,796,3400000.0,600000.0,1.8888888888888888,2706400000.0,1800000
2,1,1,4700000,12,802,29200000.0,1566666.6666666667,1.8024691358024691,23418400000.0,16200000
3,1,0,4200000,20,375,19700000.0,1050000.0,1.576,7387500000.0,12500000
2,1,0,4300000,2,871,29700000.0,1433333.3333333333,2.020408163265306,25868700000.0,14700000
0,0,0,800000,2,439,4900000.0,800000.0,1.6896551724137931,2151100000.0,2900000
0,0,1,9300000,8,438,78500000.0,9300000.0,2.453125,34383000000.0,32000000
5,0,0,6200000,2,468,35000000.0,1033333.3333333334,2.5547445255474455,16380000000.0,13700000
3,1,1,3500000,12,645,28500000.0,875000.0,2.7941176470588234,18382500000.0,10200000
2,1,1,3600000,18,700,20400000.0,1200000.0,2.217391304347826,14280000000.0,9200000
5,1,1,9500000,16,348,48700000.0,1583333.3333333333,1.326975476839237,16947600000.0,36700000
5,1,1,600000,10,877,4500000.0,100000.0,3.2142857142857144,3946500000.0,1400000
0,0,1,3800000,6,899,23600000.0,3800000.0,1.5838926174496644,21216400000.0,14900000
3,1,1,1400000,12,610,7000000.0,350000.0,2.0,4270000000.0,3500000
1,0,0,6300000,4,742,34700000.0,3150000.0,1.4518828451882846,25747400000.0,23900000
1,0,1,2800000,18,801,19700000.0,1400000.0,2.984848484848485,15779700000.0,6600000
4,1,1,5400000,2,533,35800000.0,1080000.0,2.0935672514619883,19081400000.0,17100000
3,0,1,6300000,16,656,42300000.0,1575000.0,1.7698744769874477,27748800000.0,23900000
3,1,1,3900000,18,785,37300000.0,975000.0,2.6083916083916083,29280500000.0,14300000
2,1,1,4200000,2,332,24000000.0,1400000.0,1.5286624203821657,7968000000.0,15700000
0,1,0,3100000,18,768,16000000.0,3100000.0,1.9753086419753085,12288000000.0,8100000
1,1,0,3400000,6,640,20900000.0,1700000.0,2.4302325581395348,13376000000.0,8600000
4,0,0,1500000,6,885,8600000.0,300000.0,2.774193548387097,7611000000.0,3100000
3,0,1,900000,18,772,7300000.0,225000.0,3.65,5635600000.0,2000000
4,1,1,7800000,4,665,38800000.0,1560000.0,1.515625,25802000000.0,25600000
1,0,1,3500000,20,454,22000000.0,1750000.0,2.0952380952380953,9988000000.0,10500000
1,0,0,8400000,14,698,56000000.0,4200000.0,1.7230769230769232,39088000000.0,32500000
4,0,1,6400000,20,332,36900000.0,1280000.0,1.732394366197183,12250800000.0,21300000
1,0,0,9600000,6,536,61300000.0,4800000.0,2.166077738515901,32856800000.0,28300000
5,0,1,2100000,10,796,15200000.0,350000.0,2.3384615384615386,12099200000.0,6500000
2,0,1,6000000,8,486,46900000.0,2000000.0,2.35678391959799,22793400000.0,19900000
0,0,1,8300000,18,422,53300000.0,8300000.0,3.1726190476190474,22492600000.0,16800000
1,0,1,5300000,6,501,36200000.0,2650000.0,1.9567567567567568,18136200000.0,18500000
1,0,1,9700000,4,666,55800000.0,4850000.0,2.374468085106383,37162800000.0,23500000
3,0,1,8200000,18,371,46900000.0,2050000.0,2.8424242424242423,17399900000.0,16500000
5,1,0,3400000,14,312,16300000.0,566666.6666666666,2.36231884057971,5085600000.0,6900000
5,1,0,2800000,12,753,21600000.0,466666.6666666667,1.9636363636363636,16264800000.0,11000000
0,0,1,2400000,16,740,17700000.0,2400000.0,3.4038461538461537,13098000000.0,5200000
1,1,0,8200000,4,366,61700000.0,4100000.0,2.5708333333333333,22582200000.0,24000000
4,0,0,4200000,8,526,33500000.0,840000.0,3.018018018018018,17621000000.0,11100000
4,1,1,5500000,10,354,48300000.0,1100000.0,3.2635135135135136,17098200000.0,14800000
5,0,1,2900000,6,719,19100000.0,483333.3333333333,3.0317460317460316,13732900000.0,6300000
5,0,0,6300000,12,774,49400000.0,1050000.0,2.45771144278607,38235600000.0,20100000
5,0,1,9700000,18,732,60100000.0,1616666.6666666667,2.0652920962199315,43993200000.0,29100000
1,0,0,6500000,6,862,35700000.0,3250000.0,2.23125,30773400000.0,16000000
5,0,0,4900000,18,613,27400000.0,816666.6666666666,2.537037037037037,16796200000.0,10800000
5,1,1,6900000,6,447,25200000.0,1150000.0,1.5272727272727273,11264400000.0,16500000
4,0,1,1100000,4,730,5600000.0,220000.0,1.8666666666666667,4088000000.0,3000000
2,0,1,7800000,14,568,48500000.0,2600000.0,1.6385135135135136,27548000000.0,29600000
2,1,1,8200000,6,495,66900000.0,2733333.3333333335,2.8347457627118646,33115500000.0,23600000
5,0,1,6700000,14,854,33200000.0,1116666.6666666667,1.4067796610169492,28352800000.0,23600000
3,1,1,7400000,10,548,53600000.0,1850000.0,3.526315789473684,29372800000.0,15200000
1,0,0,1200000,14,779,5800000.0,600000.0,2.1481481481481484,4518200000.0,2700000
0,0,0,9500000,2,564,65000000.0,9500000.0,2.620967741935484,36660000000.0,24800000
5,0,1,4000000,2,571,25100000.0,666666.6666666666,3.0609756097560976,14332100000.0,8200000
0,0,1,8600000,8,778,80200000.0,8600000.0,2.460122699386503,62395600000.0,32600000
4,1,1,9100000,12,808,66600000.0,1820000.0,2.3450704225352115,53812800000.0,28400000
0,0,1,7100000,20,770,60500000.0,7100000.0,3.252688172043011,46585000000.0,18600000
0,0,0,9000000,4,612,47300000.0,9000000.0,1.6654929577464788,28947600000.0,28400000
3,1,1,1400000,14,819,8000000.0,350000.0,2.962962962962963,6552000000.0,2700000
1,1,0,8800000,6,627,69800000.0,4400000.0,3.4554455445544554,43764600000.0,20200000
3,0,1,5400000,4,359,43400000.0,1350000.0,2.9523809523809526,15580600000.0,14700000
1,1,0,6100000,6,341,30300000.0,3050000.0,1.5863874345549738,10332300000.0,19100000
1,1,0,1000000,4,570,7000000.0,500000.0,1.9444444444444444,3990000000.0,3600000
3,1,1,7700000,20,736,61400000.0,1925000.0,3.3922651933701657,45190400000.0,18100000
